category,answer,pred,response
Standard Nomenclature,B,B,B
Standard Nomenclature,B,B,B
Standard Nomenclature,A,,
Standard Nomenclature,E,,
Standard Nomenclature,E,,
Standard Nomenclature,D,D,D
Standard Nomenclature,B,B,B
Standard Nomenclature,C,C,C
Standard Nomenclature,D,,
Standard Nomenclature,E,,
Standard Nomenclature,C,C,C
Standard Nomenclature,E,E,E
Standard Nomenclature,E,C,C
Standard Nomenclature,A,A,A
Standard Nomenclature,A,A,A
Standard Nomenclature,B,B,B
Standard Nomenclature,E,,
Standard Nomenclature,C,C,C
Standard Nomenclature,E,E,E
Standard Nomenclature,E,,
Standard Nomenclature,D,D,D
Standard Nomenclature,B,B,B
Standard Nomenclature,C,C,C
Standard Nomenclature,A,A,A
Standard Nomenclature,D,D,D
Standard Nomenclature,C,C,C
Standard Nomenclature,D,B,B
Standard Nomenclature,A,,
Standard Nomenclature,E,E,E
Standard Nomenclature,B,B,B
Standard Nomenclature,B,,
Standard Nomenclature,A,,
Standard Nomenclature,B,B,B
Standard Nomenclature,B,B,B
Standard Nomenclature,D,D,D
Standard Nomenclature,E,,
Standard Nomenclature,D,D,D
Standard Nomenclature,E,E,E
Standard Nomenclature,E,E,E
Standard Nomenclature,E,,
Standard Nomenclature,A,A,A
Standard Nomenclature,E,,
Standard Nomenclature,A,A,A
Standard Nomenclature,D,,
Standard Nomenclature,A,,
Standard Nomenclature,B,,
Standard Nomenclature,A,A,A
Standard Nomenclature,A,,
Standard Nomenclature,E,E,E
Standard Nomenclature,E,,
Standard Nomenclature,C,C,C
Standard Nomenclature,A,,
Standard Nomenclature,A,A,A
Standard Nomenclature,A,,
Standard Nomenclature,E,,
Standard Nomenclature,B,B,B
Standard Nomenclature,A,,
Standard Nomenclature,E,,
Standard Nomenclature,A,A,A
Standard Nomenclature,C,C,C
Standard Nomenclature,B,,
Standard Nomenclature,B,B,B
Standard Nomenclature,A,,
Standard Nomenclature,C,C,C
Standard Nomenclature,D,,
Standard Nomenclature,D,,
Standard Nomenclature,B,B,B
Standard Nomenclature,C,C,C
Standard Nomenclature,E,,
Standard Nomenclature,B,B,B
Standard Nomenclature,A,A,A
Standard Nomenclature,C,C,C
Standard Nomenclature,B,B,B
Standard Nomenclature,A,A,A
Standard Nomenclature,B,B,B
Standard Nomenclature,B,,
Standard Nomenclature,E,E,E
Standard Nomenclature,B,B,B
Standard Nomenclature,A,D,D
Standard Nomenclature,D,D,D
Standard Nomenclature,D,,
Standard Nomenclature,C,C,C
Standard Nomenclature,E,,
Standard Nomenclature,B,B,B
Standard Nomenclature,B,B,B
Standard Nomenclature,A,,
Standard Nomenclature,A,,
Standard Nomenclature,E,,
Standard Nomenclature,B,B,B
Standard Nomenclature,A,,
Standard Nomenclature,C,,
Standard Nomenclature,D,D,D
Standard Nomenclature,D,D,D
Standard Nomenclature,D,D,D
Standard Nomenclature,D,,
Standard Nomenclature,D,D,D
Standard Nomenclature,A,,
Standard Nomenclature,C,C,C
Standard Nomenclature,E,,
Standard Nomenclature,B,,
Standard Nomenclature,E,,
Standard Nomenclature,C,C,C
Standard Nomenclature,B,B,B
Standard Nomenclature,B,,
Standard Nomenclature,D,D,D
Standard Nomenclature,B,B,B
Standard Nomenclature,A,,
Standard Nomenclature,E,,
Standard Nomenclature,A,A,A
Standard Nomenclature,C,C,C
Standard Nomenclature,D,D,D
Standard Nomenclature,E,E,E
Standard Nomenclature,C,C,C
Standard Nomenclature,E,E,E
Standard Nomenclature,B,A,A
Standard Nomenclature,D,,
Standard Nomenclature,B,B,B
Standard Nomenclature,C,,
Standard Nomenclature,A,,
Standard Nomenclature,B,B,B
Standard Nomenclature,C,,
Standard Nomenclature,C,,
Standard Nomenclature,C,C,C
Standard Nomenclature,C,C,C
Standard Nomenclature,D,,
Standard Nomenclature,E,,
Standard Nomenclature,B,,
Standard Nomenclature,E,E,E
Standard Nomenclature,D,D,D
Standard Nomenclature,B,B,B
Standard Nomenclature,E,E,E
Standard Nomenclature,D,,
Standard Nomenclature,E,,
Standard Nomenclature,D,,
Standard Nomenclature,E,,
Standard Nomenclature,B,B,B
Standard Nomenclature,B,,
Standard Nomenclature,D,D,D
Standard Nomenclature,A,D,D
Standard Nomenclature,B,B,B
Standard Nomenclature,B,B,B
Standard Nomenclature,E,E,E
General Knowledge,B,C,C
General Knowledge,C,,
General Knowledge,E,,
General Knowledge,B,,
General Knowledge,E,,
General Knowledge,E,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,D,D,D
General Knowledge,E,,
General Knowledge,D,D,D
General Knowledge,A,,
General Knowledge,C,C,C
General Knowledge,B,,
General Knowledge,D,,
General Knowledge,A,,
General Knowledge,B,,
General Knowledge,E,E,E
General Knowledge,A,A,A
General Knowledge,B,B,B
General Knowledge,D,D,D
General Knowledge,B,,
General Knowledge,B,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,A,A,A
General Knowledge,A,,
General Knowledge,B,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,A,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,E,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,D,,
General Knowledge,D,,
General Knowledge,E,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,A,,
General Knowledge,D,,
General Knowledge,E,,
General Knowledge,A,A,A
General Knowledge,D,,
General Knowledge,A,,
General Knowledge,B,,
General Knowledge,E,,
General Knowledge,B,,
General Knowledge,D,D,D
General Knowledge,A,,
General Knowledge,E,,
General Knowledge,C,C,C
General Knowledge,B,D,D
General Knowledge,E,,
General Knowledge,A,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,C,C,C
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,A,,
General Knowledge,E,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,B,A,A
General Knowledge,C,,
General Knowledge,C,C,C
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,C,B,B
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,B,B,B
General Knowledge,E,,
General Knowledge,D,,
General Knowledge,A,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,E,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,A,,
General Knowledge,E,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,A,,
General Knowledge,E,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,A,,
General Knowledge,B,,
General Knowledge,E,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,A,,
General Knowledge,C,C,C
General Knowledge,B,B,B
General Knowledge,D,,
General Knowledge,E,,
General Knowledge,B,B,B
General Knowledge,C,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,E,,
General Knowledge,C,C,C
General Knowledge,A,,
General Knowledge,D,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,E,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,A,A,A
General Knowledge,E,E,E
General Knowledge,B,,
General Knowledge,E,,
General Knowledge,E,,
General Knowledge,A,,
General Knowledge,D,,
General Knowledge,E,,
General Knowledge,A,,
General Knowledge,C,,
General Knowledge,C,,
General Knowledge,D,,
General Knowledge,B,,
General Knowledge,C,,
General Knowledge,A,A,A
General Knowledge,B,B,B
General Knowledge,B,B,B
General Knowledge,A,,
General Knowledge,D,D,D
General Knowledge,A,A,A
General Knowledge,E,E,E
General Knowledge,A,A,A
General Knowledge,C,C,C
General Knowledge,C,,
General Knowledge,B,,
General Knowledge,C,C,C
