category,answer,pred,response
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
materials_engineering,D,C,C
materials_engineering,A,D,D
materials_engineering,D,D,D
materials_engineering,B,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,,176
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,D,D
civil_engineering,B,B,B
civil_engineering,B,B,B
civil_engineering,D,A,A
civil_engineering,B,B,B
environmental_science,B,D,D
environmental_science,B,B,B
environmental_science,D,C,C
environmental_science,C,B,B
public_safety,B,A,A
public_safety,C,C,C
public_safety,C,C,C
public_safety,B,B,B
math,D,B,B
math,B,,189
math,A,B,B
math,C,A,A
ecology,D,D,D
ecology,D,C,C
ecology,C,C,C
ecology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
interior_architecture_and_design,B,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,C,C
mechanical_engineering,C,B,B
mechanical_engineering,D,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,C,C
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,B,C,C
environmental_science,D,A,A
public_safety,C,B,B
public_safety,B,B,B
public_safety,C,C,C
public_safety,B,B,B
materials_engineering,C,C,C
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,D,D,D
civil_engineering,B,B,B
civil_engineering,C,A,A
civil_engineering,B,B,B
civil_engineering,C,A,36MPa
math,A,B,B
math,A,B,B
math,B,B,B
math,A,A,A
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,A,A
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
ecology,B,B,B
ecology,D,D,D
ecology,D,D,D
ecology,C,C,C
public_safety,C,C,C
public_safety,B,C,C
public_safety,B,C,C
public_safety,B,A,A
mechanical_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,D,C,C
mechanical_engineering,B,A,A
civil_engineering,D,D,D
civil_engineering,C,C,C
civil_engineering,D,C,C
civil_engineering,B,B,B
math,A,C,C
math,A,C,C
math,C,B,B
math,A,C,C
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,C,C,C
materials_engineering,C,D,D
environmental_science,C,B,B
environmental_science,B,C,C
environmental_science,B,B,B
environmental_science,D,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,B,B
telecommunications_and_wireless_technology,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,C,C
mechanical_engineering,D,D,D
mechanical_engineering,D,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
civil_engineering,D,B,B
civil_engineering,B,B,B
civil_engineering,B,A,A
civil_engineering,B,B,B
public_safety,B,B,B
public_safety,B,B,B
public_safety,D,D,D
public_safety,C,D,D
ecology,B,B,B
ecology,D,D,D
ecology,D,D,D
ecology,C,C,C
materials_engineering,C,B,B
materials_engineering,B,B,B
materials_engineering,C,C,C
materials_engineering,C,B,B
math,B,C,C
math,A,A,A
math,B,B,B
math,B,C,C
environmental_science,C,B,B
environmental_science,C,C,C
environmental_science,C,C,C
environmental_science,C,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,B,D,D
gas_technology_and_engineering,D,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
public_safety,C,B,B
public_safety,D,D,D
public_safety,A,C,C
public_safety,C,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,A,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,C,C
civil_engineering,D,B,B
civil_engineering,D,C,C
civil_engineering,D,B,B
civil_engineering,B,B,B
ecology,B,B,B
ecology,C,C,C
ecology,B,C,C
ecology,D,D,D
math,C,D,D
math,D,D,D
math,C,D,D
math,D,B,B
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,C,C,C
materials_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
environmental_science,C,C,C
environmental_science,D,A,A
environmental_science,C,C,C
environmental_science,C,C,C
public_safety,D,B,B
public_safety,C,C,C
public_safety,C,C,C
public_safety,C,C,C
civil_engineering,C,C,C
civil_engineering,B,B,B
civil_engineering,C,B,B
civil_engineering,B,B,B
ecology,D,C,C
ecology,D,D,D
ecology,B,B,B
ecology,B,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,A,A,A
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
mechanical_engineering,D,C,C
mechanical_engineering,C,B,B
mechanical_engineering,A,A,A
mechanical_engineering,C,C,C
materials_engineering,B,B,B
materials_engineering,C,D,D
materials_engineering,C,C,C
materials_engineering,C,A,A
math,B,D,D
math,A,A,A
math,C,C,C
math,C,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,B,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
environmental_science,B,D,D
environmental_science,D,C,C
environmental_science,D,D,D
environmental_science,D,C,C
civil_engineering,B,B,B
civil_engineering,D,C,C
civil_engineering,B,C,C
civil_engineering,C,A,A
public_safety,B,B,B
public_safety,D,D,D
public_safety,B,D,D
public_safety,C,A,A
mechanical_engineering,B,B,B
mechanical_engineering,D,C,C
mechanical_engineering,C,D,D
mechanical_engineering,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
math,A,B,B
math,A,D,D
math,B,B,B
math,C,C,C
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,C,C,C
materials_engineering,B,B,B
ecology,C,C,C
ecology,B,B,B
ecology,C,C,C
ecology,B,B,B
gas_technology_and_engineering,A,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
environmental_science,B,B,B
environmental_science,D,C,C
environmental_science,B,C,C
environmental_science,B,A,A
public_safety,C,D,D
public_safety,C,C,C
public_safety,B,D,D
public_safety,D,C,C
civil_engineering,B,D,D
civil_engineering,C,C,C
civil_engineering,C,B,B
civil_engineering,B,B,B
interior_architecture_and_design,C,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,C,C
interior_architecture_and_design,C,C,C
math,D,D,D
math,D,C,C
math,C,B,B
math,C,A,A
ecology,D,D,D
ecology,B,B,B
ecology,B,B,B
ecology,D,B,B
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,D,,10
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,B,B
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,C,C,C
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,C,C,C
materials_engineering,C,D,D
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,C,A,A
gas_technology_and_engineering,C,B,B
environmental_science,B,C,C
environmental_science,B,C,C
environmental_science,B,D,D
environmental_science,B,B,B
public_safety,B,B,B
public_safety,D,A,A
public_safety,C,B,B
public_safety,B,B,B
civil_engineering,B,B,B
civil_engineering,D,D,D
civil_engineering,C,C,C
civil_engineering,C,C,C
math,B,C,C
math,A,C,C
math,D,C,C
math,D,C,C
mechanical_engineering,D,D,D
mechanical_engineering,A,A,A
mechanical_engineering,B,A,A
mechanical_engineering,B,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,C,C
environmental_science,D,B,B
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
materials_engineering,D,B,B
materials_engineering,B,B,B
materials_engineering,C,C,C
materials_engineering,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,A,A
ecology,C,C,C
ecology,D,D,D
ecology,B,B,B
ecology,C,C,C
civil_engineering,B,A,A
civil_engineering,B,B,B
civil_engineering,C,B,B
civil_engineering,B,C,C
public_safety,C,C,C
public_safety,C,B,B
public_safety,D,D,D
public_safety,D,D,D
math,D,A,A
math,A,B,B
math,C,A,A
math,C,A,A
mechanical_engineering,A,A,A
mechanical_engineering,C,D,D
mechanical_engineering,D,D,D
mechanical_engineering,C,B,B
gas_technology_and_engineering,D,A,A
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,D,B,B
environmental_science,D,D,D
environmental_science,C,C,C
environmental_science,B,C,C
environmental_science,D,B,B
materials_engineering,B,C,C
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,D,A,A
interior_architecture_and_design,C,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
ecology,D,D,D
ecology,B,B,B
ecology,C,C,C
ecology,D,A,A
public_safety,C,C,C
public_safety,D,A,A
public_safety,C,C,C
public_safety,B,B,B
civil_engineering,C,C,C
civil_engineering,B,B,B
civil_engineering,D,D,D
civil_engineering,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
math,D,B,B
math,B,C,C
math,B,C,C
math,A,A,A
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,B,A,A
gas_technology_and_engineering,D,D,D
materials_engineering,D,A,A
materials_engineering,B,B,B
materials_engineering,A,B,B
materials_engineering,C,B,B
ecology,B,B,B
ecology,C,C,C
ecology,B,A,A
ecology,C,C,C
public_safety,C,D,D
public_safety,B,B,B
public_safety,C,B,B
public_safety,A,D,D
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
environmental_science,C,B,B
environmental_science,D,D,D
environmental_science,C,C,C
environmental_science,D,D,D
math,C,C,C
math,C,C,C
math,B,A,A
math,C,B,B
telecommunications_and_wireless_technology,A,A,A
telecommunications_and_wireless_technology,C,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
civil_engineering,D,C,C
civil_engineering,D,D,D
civil_engineering,D,C,C
civil_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,B,D,D
public_safety,D,B,B
public_safety,B,C,C
public_safety,C,C,C
public_safety,B,B,B
ecology,B,B,B
ecology,D,D,D
ecology,C,C,C
ecology,B,B,B
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,D,B,B
materials_engineering,A,A,A
math,D,B,B
math,B,B,B
math,C,B,B
math,D,B,B
environmental_science,B,B,B
environmental_science,D,B,B
environmental_science,C,D,D
environmental_science,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
mechanical_engineering,B,A,A
mechanical_engineering,B,A,A
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
public_safety,C,B,B
public_safety,B,B,B
public_safety,D,C,C
public_safety,B,B,B
civil_engineering,D,D,D
civil_engineering,C,C,C
civil_engineering,B,C,C
civil_engineering,D,D,D
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,,4
gas_technology_and_engineering,D,D,D
ecology,C,C,C
ecology,D,D,D
ecology,C,C,C
ecology,C,C,C
materials_engineering,C,C,C
materials_engineering,B,B,B
materials_engineering,C,B,B
materials_engineering,D,D,D
environmental_science,B,B,B
environmental_science,D,D,D
environmental_science,B,D,D
environmental_science,D,D,D
math,B,D,D
math,C,B,B
math,C,B,B
math,A,B,B
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,A,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
mechanical_engineering,B,A,A
mechanical_engineering,C,C,C
mechanical_engineering,C,A,A
mechanical_engineering,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,A,A,A
public_safety,B,A,A
public_safety,C,C,C
public_safety,D,D,D
public_safety,C,C,C
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,B,B
math,A,C,C
math,B,C,C
math,B,B,B
math,A,B,B
environmental_science,D,,223회
environmental_science,D,B,B
environmental_science,C,B,B
environmental_science,B,B,B
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,C,C,C
ecology,C,C,C
ecology,B,B,B
ecology,D,D,D
ecology,C,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
mechanical_engineering,C,A,A
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
telecommunications_and_wireless_technology,D,B,B
food_processing,B,A,A
food_processing,C,C,C
food_processing,B,B,B
public_safety,C,C,C
public_safety,D,C,C
public_safety,B,B,B
public_safety,C,C,C
math,A,A,A
math,C,D,D
math,A,B,B
math,A,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,,4
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,D,D
ecology,B,B,B
ecology,D,D,D
ecology,C,C,C
ecology,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
food_processing,C,C,C
food_processing,D,D,D
food_processing,C,D,D
food_processing,A,D,D
environmental_science,D,D,D
environmental_science,D,C,C
environmental_science,B,D,D
environmental_science,B,C,C
public_safety,A,A,A
public_safety,B,B,B
public_safety,D,D,D
public_safety,C,C,C
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,D,D,D
materials_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,B,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
math,D,C,C
math,C,C,C
math,C,B,B
math,A,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,D,D
interior_architecture_and_design,D,D,D
civil_engineering,D,D,D
civil_engineering,D,D,D
civil_engineering,D,B,B
civil_engineering,D,D,D
ecology,C,B,B
ecology,B,C,C
ecology,B,D,D
ecology,D,D,D
food_processing,C,B,B
food_processing,B,B,B
food_processing,B,B,B
food_processing,C,C,C
public_safety,C,C,C
public_safety,D,A,A
public_safety,B,C,C
public_safety,C,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,B,B
math,C,B,B
math,A,D,D
math,A,B,B
math,D,B,B
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,C,B,B
materials_engineering,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
environmental_science,D,A,A
environmental_science,C,B,B
environmental_science,D,D,D
environmental_science,D,D,D
ecology,B,B,B
ecology,C,C,C
ecology,D,A,A
ecology,C,C,C
civil_engineering,B,B,B
civil_engineering,B,B,B
civil_engineering,B,C,C
civil_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,B,B
mechanical_engineering,D,C,C
mechanical_engineering,D,A,A
food_processing,A,B,B
food_processing,B,B,B
food_processing,D,D,D
food_processing,D,D,D
public_safety,B,B,B
public_safety,D,D,D
public_safety,D,B,B
public_safety,C,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,D,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
environmental_science,D,D,D
environmental_science,D,C,C
environmental_science,B,B,B
environmental_science,D,D,D
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,D,B,B
math,A,A,A
math,B,B,B
math,B,C,C
math,B,C,C
ecology,D,D,D
ecology,D,D,D
ecology,D,D,D
ecology,B,C,C
civil_engineering,D,D,D
civil_engineering,D,D,D
civil_engineering,A,A,A
civil_engineering,D,D,D
food_processing,B,C,C
food_processing,D,B,B
food_processing,D,D,D
food_processing,D,D,D
mechanical_engineering,C,A,A
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,A,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,A,A
materials_engineering,A,A,A
materials_engineering,D,D,D
materials_engineering,D,D,D
materials_engineering,D,D,D
math,A,A,A
math,C,B,B
math,B,B,B
math,C,C,C
public_safety,D,D,D
public_safety,D,B,B
public_safety,C,B,B
public_safety,B,B,B
environmental_science,C,B,B
environmental_science,B,C,C
environmental_science,B,B,B
environmental_science,D,D,D
ecology,C,C,C
ecology,B,C,C
ecology,B,D,D
ecology,D,D,D
food_processing,D,C,C
food_processing,C,C,C
food_processing,D,A,A
food_processing,C,C,C
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,D,A,A
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
materials_engineering,D,C,C
materials_engineering,A,D,D
materials_engineering,B,A,A
materials_engineering,B,B,B
environmental_science,C,D,D
environmental_science,B,B,B
environmental_science,B,D,D
environmental_science,B,B,B
ecology,B,B,B
ecology,C,C,C
ecology,C,C,C
ecology,B,B,B
civil_engineering,B,B,B
civil_engineering,C,D,D
civil_engineering,D,C,C
civil_engineering,D,C,C
public_safety,B,B,B
public_safety,C,C,C
public_safety,D,D,D
public_safety,A,B,B
food_processing,C,C,C
food_processing,D,A,A
food_processing,B,D,D
food_processing,B,B,B
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,B,B,B
mechanical_engineering,C,B,B
mechanical_engineering,C,A,A
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
materials_engineering,D,A,A
materials_engineering,D,D,D
materials_engineering,D,C,C
materials_engineering,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
environmental_science,D,D,D
environmental_science,B,B,B
environmental_science,C,C,C
environmental_science,C,C,C
ecology,C,C,C
ecology,B,B,B
ecology,D,D,D
ecology,D,C,C
civil_engineering,B,C,C
civil_engineering,B,B,B
civil_engineering,B,B,B
civil_engineering,C,C,C
public_safety,A,B,B
public_safety,B,B,B
public_safety,B,B,B
public_safety,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,A,A,A
food_processing,D,C,C
food_processing,B,C,C
food_processing,C,C,C
food_processing,D,A,A
environmental_science,C,,48 mg/L
environmental_science,B,B,B
environmental_science,C,B,B
environmental_science,D,D,D
public_safety,B,B,B
public_safety,C,D,D
public_safety,A,C,C
public_safety,C,B,B
civil_engineering,B,B,B
civil_engineering,B,C,C
civil_engineering,C,C,C
civil_engineering,D,D,D
materials_engineering,C,B,B
materials_engineering,A,B,B
materials_engineering,B,B,B
materials_engineering,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
ecology,B,B,B
ecology,C,C,C
ecology,C,C,C
ecology,B,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,A,A,A
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,A,A,A
environmental_science,D,C,C
environmental_science,B,B,B
environmental_science,D,D,D
environmental_science,D,B,B
public_safety,A,D,D
public_safety,B,C,C
public_safety,D,B,B
public_safety,C,D,D
math,A,A,A
math,B,B,B
math,A,B,B
math,D,D,D
food_processing,C,C,C
food_processing,B,B,B
food_processing,D,A,A
food_processing,A,D,D
materials_engineering,B,B,B
materials_engineering,A,A,A
materials_engineering,D,C,C
materials_engineering,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
civil_engineering,D,C,C
civil_engineering,B,C,C
civil_engineering,D,D,D
civil_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,A,A
mechanical_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,A,A
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
ecology,B,B,B
ecology,B,C,C
ecology,B,C,C
ecology,B,B,B
environmental_science,B,B,B
environmental_science,D,B,B
environmental_science,D,D,D
environmental_science,B,A,A
public_safety,C,C,C
public_safety,D,D,D
public_safety,D,C,C
public_safety,D,A,A
math,A,C,C
math,A,B,B
math,C,B,B
math,C,D,D
materials_engineering,B,A,A
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,B,B,B
civil_engineering,C,B,B
civil_engineering,D,D,D
civil_engineering,D,D,D
civil_engineering,B,C,C
food_processing,C,C,C
food_processing,C,C,C
food_processing,D,B,B
food_processing,D,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,B,B
interior_architecture_and_design,C,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,D,A,A
gas_technology_and_engineering,C,,59
mechanical_engineering,C,B,B
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
ecology,C,C,C
ecology,C,C,C
ecology,D,C,C
ecology,D,B,B
environmental_science,C,C,C
environmental_science,D,C,C
environmental_science,B,A,A
environmental_science,C,C,C
public_safety,C,B,B
public_safety,C,A,A
public_safety,C,B,B
public_safety,D,C,C
materials_engineering,A,B,B
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,C,C,C
energy_management,C,B,B
energy_management,D,C,C
energy_management,C,C,C
energy_management,D,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,D,D
food_processing,D,D,D
food_processing,C,C,C
food_processing,B,B,B
food_processing,C,C,C
math,B,D,D
math,C,A,A
math,D,B,B
math,B,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,D,A,A
mechanical_engineering,B,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,D,D
mechanical_engineering,B,B,B
ecology,B,A,A
ecology,D,D,D
ecology,D,D,D
ecology,D,D,D
public_safety,C,A,A
public_safety,D,B,B
public_safety,B,A,A
public_safety,B,B,B
materials_engineering,C,C,C
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,C,C,C
food_processing,C,D,D
food_processing,D,D,D
food_processing,B,A,A
food_processing,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
math,C,D,D
math,B,C,C
math,B,D,D
math,A,C,C
ecology,B,B,B
ecology,D,D,D
ecology,B,B,B
ecology,D,D,D
mechanical_engineering,C,A,A
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
materials_engineering,D,D,D
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,B,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
public_safety,C,B,B
public_safety,A,B,B
public_safety,C,C,C
public_safety,B,B,B
food_processing,D,A,A
food_processing,D,B,B
food_processing,D,D,D
food_processing,D,B,B
interior_architecture_and_design,C,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
math,B,C,C
math,B,D,D
math,B,B,B
math,D,A,A
ecology,C,B,B
ecology,C,C,C
ecology,D,D,D
ecology,B,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,C,C
materials_engineering,D,A,A
materials_engineering,D,D,D
materials_engineering,A,A,A
materials_engineering,B,B,B
public_safety,D,C,C
public_safety,D,D,D
public_safety,D,D,D
public_safety,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
food_processing,B,C,C
food_processing,B,B,B
food_processing,C,C,C
food_processing,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
math,D,B,B
math,B,B,B
math,D,A,A
math,B,C,C
gas_technology_and_engineering,B,A,A
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,D,D
ecology,C,C,C
ecology,B,D,D
ecology,D,D,D
ecology,D,D,D
food_processing,B,A,A
